id	result
5017148	{'王一博': -2, '肖战': -2, '粉丝': -2, '陈情令': 0}
5017149	{'湖人': -2, '合同': -2}
5017150	{'孙力军': -2, '会议': -2, '党委': -2}
5017151	{'拜登': -2, '美国': -2}
5017152	{'谢经理': -2}
5017153	{'蔡某': -1, '罚款': -2}
5017154	{'北京市': -2, '中心城区': -2}
5017155	{'徐学忠': -2, '上饶市': -2, '省公安厅': -2}
5017156	{'北京': -2}
5017157	{'汪小菲': -2, '王全安': -2, '袁巴龙': -2, '张雨琦': 0, '张默怀': 0, '李柄熹': 0}
5017158	{'沈阳': -2, '新民西部': -2}
5017159	{'法国': -2, '美国': -2}
5017160	{'周迅': 0, '范冰冰': 0, '高圆圆': 0, '中国': -2, '演员': -2}
5017161	{'日本': -2, '中国': -2}
5017162	{'张庭': 0, '徐峥': -2}
5017163	{'刘学州': -2}
5017164	{'詹姆斯': 0, '湖人队': -1}
5017165	{'杨幂': 0}
5017166	{'瞿如': -2}
5017167	{'鹿晗': 0, '关晓彤': 0}
5017168	{'太空': -2}
5017169	{'顾一野': -2, '肖战': 0}
5017170	{'黄渤': 0, '包贝尔': 0}
5017171	{'朱一龙': -2, '台词': -2}
5017172	{'台词': -2}
5017173	{'美国': -2, '新疆': -2, '汪文斌': -2}
5017174	{'习近平': -2, '总书记': -2}
5017175	{'预告片': -2, '三体': -2}
5017176	{'党委': -2, '王武亮': -2}
5017177	{'中国': -2, '美国': -2}
5017178	{'潘志峰': -2}
5017179	{'克里': -2, '拜登': -2}
5017180	{'石虎': 0, '石勒': 0, '赵国': -2}
5017181	{'国家卫健委': -2, '杨金瑞': -2}
5017182	{'甲状腺结节': -2, '激素': -2}
5017183	{'朱一龙': -2}
5017184	{'日本': -2, '病例': -2}
5017185	{'契税法': -2}
5017186	{'列车': -2, '郑州地铁5号线': -2}
5017187	{'奥运': -2}
5017188	{'意大利': -2, '威尼斯': -2}
5017189	{'维珍银河': -2}
5017190	{'千百惠': -2, '高大林': -2}
5017191	{'王岳伦': 0, '李湘': 0}
5017192	{'股权': -2, '肖永明': -2}
5017193	{'坏习惯': -2}
5017194	{'李国庆': -2}
5017195	{'邓稼先': -2, '彭桓武': -2, '赵忠尧': 0}
5017196	{'周杰伦': 0, '歌手': -2}
5017197	{'杨超越': -2}
5017198	{'朱棣': 0}
5017199	{'武威': -2, '公路': -2}
5017200	{'张燕征': -2}
5017201	{'蔚县': -2, '河北': -2}
5017202	{'辛巴': -2, '猫妹妹': -2}
5017203	{'小米': -2}
5017204	{'汤加': -2, '洪阿哈阿帕伊岛': -2}
5017205	{'汪小菲': -2, '台湾': -2}
5017206	{'成都': -2, '四川省成都市卫生健康委员会': -2}
5017207	{'苏联': -2, '美国': -2}
5017208	{'中药': -2}
5017209	{'章兴': -2}
5017210	{'套路贷': -2}
5017211	{'辽宁省政协': -2, '辽宁省': -2}
5017212	{'基金': -2}
5017213	{'孙德顺': -1}
5017214	{'肖若腾': 0, '桥本大辉': 0, '张博恒': 0, '奥运': -2, '冠军': -2}
5017215	{'戛纳': -2, '威尼斯': -2}
5017216	{'王一博': 0, '粉丝': -2, '风起洛阳': 0}
5017217	{'顾某龙': -1, '郑某': -1}
5017218	{'李唐': -2, '林彧': -2}
5017219	{'小区': -2, '周先生': -2}
5017220	{'美国': -2, '美国国防部': -2}
5017221	{'广铁集团': -2, '客流': -2}
5017222	{'中国': -2, '宁波': -2}
5017223	{'玩家': -2, '游戏': -2}
5017224	{'王力宏': -2, '长文': -2}
5017225	{'白冰': 0}
5017226	{'海军': -2, '印度': -2}
5017227	{'肖若腾': 0, '桥本大辉': 0}
5017228	{'网易': -2}
5017229	{'夜行高铁': -2, '广深地区': -2}
5017230	{'香港': -2, '夏宝龙': -2}
5017231	{'趣出行': 0, '优易充': -1, '生意顺': -1}
5017232	{'英国': -2, '卫报': -2}
5017233	{'学校': -2, '陈璟琦': -2}
5017234	{'三峡': -2, '三峡水电站': -2}
5017235	{'彭绍宗': -2, '国家发改委': -2}
5017236	{'黄旭华': -2}
5017237	{'北京': -2}
5017238	{'张芦依': -2}
5017239	{'门票': -2, '北京': -2}
5017240	{'乾隆': 0, '皇帝': -2}
5017241	{'德国': -2, '中国': -2}
5017242	{'中介': -2, '夏女士': -2}
5017243	{'单依纯': 0}
5017244	{'防疫手册': -2, '运动员': -2}
5017245	{'金水区': -2, '郑州': -2}
5017246	{'腾讯': -2}
5017247	{'地震': -2, '兰新': -2}
5017248	{'刘伯温': 0, '胡惟庸': -2}
5017249	{'太原': -2, '天龙山': -2}
5017250	{'钱枫': 0, '王一博': 0, '天天向上': -2}
5017251	{'明星': -2}
5017252	{'李某某': -2}
5017253	{'周某': -2, '陈某丽': -2}
5017254	{'罗德曼': 0, '张伯伦': 0}
5017255	{'李某': -1, '许某': -2, '邱某': -2}
5017256	{'突围': 0, '人民的名义': 0, '秦岚': 0, '范家慧': -2, '齐本安': -2, '靳东': 0}
5017257	{'姜文': 0, '谢晋': 0, '导演': -2, '电影': -2}
5017258	{'礼服': -2, '韩国': -2}
5017259	{'勇士': 0, '明尼苏达森林狼': 0, '唐斯': 0}
5017260	{'图兰朵': 0, '关晓彤': -1}
5017261	{'台骀山游乐园': -2, '台骀山': -2}
5017262	{'朱湉默': -2, '教练': -2, '冠军': -2}
5017263	{'利润': -2, '基本面': -2}
5017264	{'海淀': -2, '核酸': -2}
5017265	{'市场监管总局': -2}
5017266	{'浦东': -2}
5017267	{'佳能集团': 0, '业务': -2}
5017268	{'广州市': -2}
5017269	{'郑妮娜力': 0, '新华社': -2}
5017270	{'浙江': -2}
5017271	{'肖战': -2, '粉丝': -2}
5017272	{'李某斑': -1}
5017273	{'张艺兴': 0}
5017274	{'粉丝': -2, '高以翔': 0}
5017275	{'张子健': 0, '李婷': -2}
5017276	{'张铭': -2}
5017277	{'男子': -2, '嫌疑人': -2}
5017278	{'顺丰同城': -2, '港交所': -2}
5017279	{'李保田': 0, '钦差大臣': -2}
5017280	{'上海': -2, '上海世茂': -2}
5017281	{'长津湖': 0, '快讯': -2}
5017282	{'公主岭市': -2, '李艳杰': -2}
5017283	{'国家税务总局': -2}
5017284	{'森林狼': 0, '勇士': 0, '湖人': -2, '库里': -2}
5017285	{'库里': 0, '赛季': -2}
5017286	{'毛先生': -2}
5017287	{'中白工业园': -2, '新华社': -2}
5017288	{'百度': -2, '中国': -2}
5017289	{'湖南': -2, '永定区': -2}
5017290	{'河南': -2, '河南省慈善总会': -2}
5017291	{'狄龙': 0, '楚留香': 0}
5017292	{'胡塞武装': -2, '武装': -2, '阿联酋': -2}
5017293	{'珍爱网': -1, '江苏省消保委': -2}
5017294	{'亚马逊': -2, '中国': -2}
5017295	{'朱小光': -2, '朱先生': -2}
5017296	{'太平洋': -2, '汤加海底火山': -2}
5017297	{'中国队': 0, '中国国奥队': 0, '中国男排': 0, '中国男篮': 0, '希腊队': 0, '中国': -2, '奥运会': -2}
5017298	{'孙卓': -2}
5017299	{'小和卓': -2, '兆惠': 0}
5017300	{'HarmonyOS': -2, '余承东': -2}
5017301	{'长沙': -2}
5017302	{'任某某': -2}
5017303	{'王某飞': -1, '王某': -2, '西安市公安局灞桥分局': -2}
5017304	{'卫星': -2, '清华': -2}
5017305	{'克莱': -2}
5017306	{'李佳琦': -2, '杨幂': -2}
5017307	{'徐安玲': 0}
5017308	{'郭刚堂': -2}
5017309	{'节目': -2, '梦想改造家': -2, '节目组': -2}
5017310	{'汤加': -2}
5017311	{'萨拉·比姆': -1, '斯坦迪': -2, '得州': -2}
5017312	{'廖立峰': -2}
5017313	{'王蒙徽': -2}
5017314	{'林伯强': -2}
5017315	{'日本': -2, '岸田文雄': 0}
5017316	{'张老': 0}
5017317	{'深圳': -2}
5017318	{'贾跃亭': -2, '贾跃民': -2}
5017319	{'劳荣枝': -1, '南昌中院': -2, '法子英': -1}
5017320	{'中国': -2, '珠海': -2}
5017321	{'居民': -2}
5017322	{'美国': -2, '世贸中心': -2}
5017323	{'佛子岩': -2}
5017324	{'利润': -2, '财富': -2}
5017325	{'孙德顺': -1, '中信银行': -2, '中央纪委国家监委': -2}
5017326	{'娜扎': 0, '风格': -2}
5017327	{'国王': 0, '湖人': 0, '詹姆斯': -2, '得分': -2}
5017328	{'孔先生': -2, '山东': -2}
5017329	{'以色列': -2, '伊朗': -2}
5017330	{'散打哥': 0, '天佑': 0, '粉丝': -2, '人气': -2}
5017331	{'美国': -2, '欧盟': -2}
5017332	{'地区': -2, '人员': -2}
5017333	{'陈龙': -2, '列车': -2}
5017334	{'中原': -2}
5017335	{'中国': -2, '长津湖': 0}
5017336	{'12306': -2, '铁路': -2}
5017337	{'干部': -2, '作风': -2}
5017338	{'顺丰速运': -2}
5017339	{'敬一丹': 0, '省电台': -2}
5017340	{'易烊千玺': 0}
5017341	{'三星堆': -2}
5017342	{'张涵予': 0, '冯小刚': 0, '傅彪': -2, '梦开始的地方': -2}
5017343	{'阿里巴巴': 0, '美国': -2}
5017344	{'王琳': 0}
5017345	{'郭美美': -2}
5017346	{'小米': -2}
5017347	{'中国足协': -2}
5017348	{'陈志朋': -1, '直播': -2}
5017349	{'奥密克戎': -2, '默里': -2}
5017350	{'王富玉': -1, '海南省': -2, '市委书记': -2}
5017351	{'陕西': -2, '王昕': -2}
5017352	{'外交部': -2, '汪文斌': -2}
5017353	{'残缺的爱': 0, '歌手': -2}
5017354	{'美国': -2}
5017355	{'洽洽食品': -2}
5017356	{'广州': -2, '古悦雄': -2}
5017357	{'维也纳': -2}
5017358	{'何庄村': -2, '病毒': -2}
5017359	{'胡先生': -2, '商标': -2, '潼关': -2}
5017360	{'住建部': -2}
5017361	{'快手': -2, '钟奕祺': -2}
5017362	{'猪肉': -2, '牛肉': -2}
5017363	{'沈阳': -2, '辽宁': -2}
5017364	{'吴金刚': -2, '中芯国际': -2}
5017365	{'泽曼': -2}
5017366	{'李龟年': 0, '王维': -2}
5017367	{'奥密克戎': -2, '余祖江': -2}
5017368	{'韩永生': -2}
5017369	{'劳荣枝': -2, '法子英': -2, '律师': -2, '一审': -2}
5017370	{'地震': -2}
5017371	{'手机': -2}
5017372	{'腾讯': -2}
5017373	{'辰山植物园': 0}
5017374	{'风起洛阳': 0}
5017375	{'周杰伦': 0, '歌曲': -2}
5017376	{'喜剧': -2, '节目': -2}
5017377	{'广州队': 0, '辽宁队': 0, '辽宁': -2, '张镇麟': -2}
5017378	{'南京': -2, '舟山市': -2}
5017379	{'孙侨潞': -2}
5017380	{'记者': -2, '大鹏新区': -2}
5017381	{'长津湖': 0, '票房': -2, '漫威': -2}
5017382	{'珠海': -2, '佳能': -2}
5017383	{'张芷溪': 0, '甄姬': 0, '金瀚': -2}
5017384	{'索尼': -2, '新品': -2}
5017385	{'一审': -2, '张波': -2}
5017386	{'扬沙': -1, '立陶宛': -2}
5017387	{'当事人': -2, '规定': -2, '香奈儿': -2}
5017388	{'深圳': -2}
5017389	{'赵赫': 0, '主持人': -2}
5017390	{'朱之文': 0, '陈亚男': -2}
5017391	{'俄罗斯': -2, '北约': -2}
5017392	{'习近平': -2, '视觉中国': -2}
5017393	{'王大中': -2, '王力宏': -1, '李靓蕾': -1}
5017394	{'雅克·罗格': 0, '主席': -2, '国际奥委会': -2}
5017395	{'赵魏': 0}
5017396	{'福建': -2, '感染者': -2}
5017397	{'秦始皇': -2, '郡县': -2}
5017398	{'美国': -2, '原油': -2}
5017399	{'台积电': -2, 'IT之家': -2}
5017400	{'斛珠夫人': 0}
5017401	{'江秋莲': -2, '律师': -2}
5017402	{'病例': -2}
5017403	{'湖人': 0, '阿里扎': 0, '海兰德': 0, '比分': -2, '半场': -2}
5017404	{'爱奇艺': -2, '包月': -2}
5017405	{'成都': -2, '文旅': -2}
5017406	{'杨宏伟': -1, '重庆市纪委': -2, '重庆市纪委监委': -2}
5017407	{'马天宇': 0}
5017408	{'自我革命': -2}
5017409	{'谢某某': -1, '北京': -2}
5017410	{'连衣裙': -2, '维多利亚': -2, '丹尼尔': -2}
5017411	{'王力宏': -1, '李靓蕾': -2, '长文': -2}
5017412	{'浙江省': -2, '景宁县': -2}
5017413	{'令妃娘娘': 0, '皇帝': -2, '乾隆': -2}
5017414	{'肖战': 0, '粉丝': -2}
5017415	{'海岩': -2}
5017416	{'陕西省': -2, '秦都': -2}
5017417	{'国务院': -2}
5017418	{'安徽省': -2, '孙中锋': -2}
5017419	{'莎昆塔拉': -2, '印度': -2}
5017420	{'品种': -2, '中国': -2}
5017421	{'贝索斯': -2, '马斯克': -2}
5017422	{'立陶宛': -2, '阿尔莫奈特': -2}
5017423	{'西安': -2, '西安城墙景区': -2}
5017424	{'深圳': -2, '央视': -2}
5017425	{'海淀区': -2, '北京市': -2}
5017426	{'伊藤美诚': 0, '奥运会': -2}
5017427	{'任泉': 0, '李冰冰': -2}
5017428	{'湖人': 0, '掘金': 0, '詹姆斯': -2}
5017429	{'诈骗集团': -2, '土耳其': -2}
5017430	{'田祖荫': -2, '问责办法': -2}
5017431	{'孟美岐': 0, '沈梦辰': 0, '娱乐圈': -2}
5017432	{'李次口': 0, '虎撑': -2}
5017433	{'张家口': -2, '新华社': -2}
5017434	{'杰文-卡特': -2}
5017435	{'德国': -2, '瑞士': -2}
5017436	{'厦门': -2, '厦门日报': -2}
5017437	{'病例': -2, '荷兰': -2}
5017438	{'药物': -2, '美国': -2}
5017439	{'天津': -2}
5017440	{'徐松子': -2, '李国香': 0, '姜文': -2, '胡玉音': 0}
5017441	{'汤加': -2, '新西兰': -2}
5017442	{'马苏': 0, '演员': -2}
5017443	{'屈某某': -1, '方某某': -2, '屈某伦': -2}
5017444	{'阿东': -2, '吉林省': -2}
5017445	{'夏伯渝': -2, '中国': -2}
5017446	{'晋文公': 0}
5017447	{'勒维尔': 0, '火箭': -2, '步行者': -2}
5017448	{'王鹏飞': -1}
5017449	{'中国': -2, '中央全会': -2}
5017450	{'阿富汗': -2, '美军': -2}
5017451	{'鹏鹏': -2}
5017452	{'张先生': -2, '成都': -2}
5017453	{'习近平': -2, '新华社': -2}
5017454	{'梁万年': -2, '中国': -2}
5017455	{'聊城市': -2}
5017456	{'影片': -2, '电影': -2}
5017457	{'韩国': -2, '美国': -2}
5017458	{'柳岩': 0}
5017459	{'美国': -2}
5017460	{'中业岛': -2, '拉克森': -2}
5017461	{'徐力群': -1}
5017462	{'周慧敏': 0, '李克勤': 0, '李美凤': 0, '张卫健': 0, '歌手': -2, '香港': -2}
5017463	{'张弥曼': 0, '国家天文台': -2}
5017464	{'袁泉': 0, '张艺兴': 0, '雷佳音': 0}
5017465	{'周阳春': -1, '李女士': -2}
5017466	{'詹姆斯': 0, '湖人': 0, '步行者': 0}
5017467	{'鄂尔多斯': -2, '范明': -2}
5017468	{'二驴': 0, '辛巴': -2, '广州': -2}
5017469	{'粉丝': -2, '明星': -2}
5017470	{'三角岛': -2, '珠海': -2}
5017471	{'汪曼熙': 0, '章子怡': -2, '娱乐圈': -2}
5017472	{'李莲英': 0}
5017473	{'恬妞': 0, '梁月军': 0, '观众': -2}
5017474	{'薇娅': -1}
5017475	{'长津湖': 0, '吴京': 0, '刘信达': -2}
5017476	{'威少': 0, '国王队': 0}
5017477	{'甘荣坤': -2, '书记': -2, '政法委': -2}
5017478	{'尼拉吉·秋普拉': 0, '奥运会': -2, '印度': 0}
5017479	{'明星': -2}
5017480	{'导向': -2}
5017481	{'塔利班': -2, '喀布尔': -2}
5017482	{'宁德时代': 0, '张一鸣': -2}
5017483	{'辛巴': -2}
5017484	{'红果果': 0, '节目': -2}
5017485	{'北京清河万象汇': -2}
5017486	{'名录': -2}
5017487	{'安陵容': 0, '角色': -2}
5017488	{'黄秋生': -2, '台湾': -2, '香港': -2}
5017489	{'阿富汗': -2, '艾哈迈迪': -2}
5017490	{'投资者': -2, '美国': -2}
5017491	{'香港': -2, '郑若骅': -2}
5017492	{'圣诞节': -2, '平安夜': -2}
5017493	{'鹏达路': -2, '病例': -2}
5017494	{'威少': 0, '勒布朗': 0, '约翰逊': 0, '湖人': 0, '篮板': -2}
5017495	{'三星': -2, '美国商务部': -2}
5017496	{'气象': -2, '山西': -2}
5017497	{'雷某某': -2, '邱某某': -2, '邱某甲': -2, '张某': -2}
5017498	{'美国': -2}
5017499	{'智能': -2}
5017500	{'核酸': -2, '万柳园': -2}
5017501	{'京东': -2}
5017502	{'汤加': -2, '中国': -2}
5017503	{'习近平': -2}
5017504	{'法院': -2, '李旭': -1}
5017505	{'王芳': -1, '王丽': -2}
5017506	{'毛晓彤': 0}
5017507	{'立陶宛': -2, '中国': -2}
5017508	{'喜羊羊与灰太狼': -2, '灰太狼': -2, '喜羊羊': -2}
5017509	{'张铁林': -2, '周璇': -2, '皇阿玛': -2}
5017510	{'印度': -2}
5017511	{'佟丽娅': 0, '古装': -2}
5017512	{'首尔东大门设计广场': -2, '首尔之光': -2}
5017513	{'胡润': -2}
5017514	{'赵子琪': -2, '路金波': -2}
5017515	{'小区': -2, '马连洼菊园': -2}
5017516	{'奇异博士2': 0, '本尼迪克特·康伯巴奇': 0}
5017517	{'秦桧': -1, '岳飞': -2, '赵构': -2, '大臣': -2}
5017518	{'美国': -2, '电影': -2}
5017519	{'旅客': -2, '北京': -2}
5017520	{'非洲': -2, '中国': -2}
5017521	{'张庭': -2}
5017522	{'禹州市': -2, '核酸': -2}
5017523	{'姜昆': 0, '文宣队': -2}
5017524	{'马天宇': 0}
5017525	{'吴谢宇': -2}
5017526	{'美国': -1}
5017527	{'徐家': -2, '欧阳一家': 0, '欧阳娜娜': -2, '欧阳龙': 0, '许曦文': -2}
5017528	{'杭州': -2, '南京': -2}
5017529	{'美国': -2}
5017530	{'美国': -2, '夏威夷': -2}
5017531	{'天津': -2, '安阳': -2}
5017532	{'体质': -2, '食物': -2}
5017533	{'达沃斯': -2}
5017534	{'俄罗斯': -2}
5017535	{'孙悦': 0, '歌手': -2}
5017536	{'症状': -2, '银川市': -2}
5017537	{'张无忌': -2, '赵敏': -2, '周芷若': -2}
5017538	{'刘奕君': 0, '欧阳懿': -2}
5017539	{'初中': -2, '大学': -2}
5017540	{'萧山': -2, '临安': -2}
5017541	{'台骀山': -2, '太原台骀山滑世界农林生态游乐园有限公司': -2}
5017542	{'张凯迎': -1, '王宇迪': -1, '被告人': -2, '罚金': -2}
5017543	{'美国': -2}
5017544	{'孙琦': -2}
5017545	{'华尔街英语': -2, '华尔街': -2}
5017546	{'沉睡花园': 0, '龚俊': 0, '乔欣': 0, '新剧': -2}
5017547	{'汪小菲': -2, '北京': -2}
5017548	{'字节跳动': -2, '中国': -2}
5017549	{'马斯克': -2, '原神': -2}
5017550	{'汪康夫': -2, '莲花县': -2}
5017551	{'李洪亮': -2, '李林聪': -2}
5017552	{'代表': -2, '医保局': -2}
5017553	{'中业岛': -2, '中国': -2}
5017554	{'安倍晋三': -1, '日本': -2, '台湾': -2}
5017555	{'规定': -2, '法院': -2}
5017556	{'于小姐': -2}
5017557	{'王新刚': -1, '机制': -2}
5017558	{'张裕': -2}
5017559	{'孙立人': 0}
5017560	{'星云大师': -2}
5017561	{'都美竹': 0, '明星': -2}
5017562	{'法律': -2}
5017563	{'曹云金': -2}
5017564	{'美国': -2, '詹姆斯·邦德': -2}
5017565	{'金某': -1}
5017566	{'张瑜': 0, '唐国强': 0, '陈佩斯': -2, '明星': -2}
5017567	{'篮板': -2}
5017568	{'梦华录': 0, '三体': 0, '综艺': -2, '粉丝': -2}
5017569	{'赖小民': -2, '华融置业': -2, '横琴': -2}
5017570	{'北京北辰店': -2, '北京宏聚餐饮有限公司': -1}
5017571	{'易久藩': -2}
5017572	{'张然': 0, '中国女排': 0}
5017573	{'孙晓红': -1, '付桂荣': -1, '马淑焕': -1, '贺瑞': -1, '郑州市': -2, '市六院': -2}
5017574	{'西班牙': -2, '吉尼斯世界纪录': -2}
5017575	{'朝阳区': -2}
5017576	{'李玉刚': 0}
5017577	{'鹿晗': 0, '刘信达': -2}
5017578	{'陈美霖': -2, '一审': -2}
5017579	{'七三一部队': -2, '部队': -2}
5017580	{'沈阳': -2}
5017581	{'英雄烈士保护法': -2, '王绍文': -2}
5017582	{'李宇春': 0, '艺人': -2, '节目': -2}
5017583	{'紫光集团': -2}
5017584	{'叮咚买菜': -1, '股价': -2}
5017585	{'吴某': -1, '一审': -2, '吉安': -2}
5017586	{'诸葛亮': 0, '后世': -2}
5017587	{'彭主任': -2, '章兴': -2}
5017588	{'深圳': -2}
5017589	{'角色': -2, '范义亭': -1, '陆怡': -2, '马天目': -2}
5017590	{'陈乔恩': 0, '艾伦': 0}
5017591	{'长沙': -2, '天府机场': -2}
5017592	{'京东': -2}
5017593	{'华尔街英语': 0, '华尔街': -2}
5017594	{'韩国': -2, '病例': -2}
5017595	{'柏林': -2, '德国': -2}
5017596	{'江苏': -2, '深圳': -2}
5017597	{'中国男篮': 0, '周琦': 0, '刘传兴': 0, '中国': -2, '姚明': 0}
5017598	{'诈骗集团': -2, '台湾': -2, '土耳其': -2}
5017599	{'中国电信': -2, 'A股': -2}
5017600	{'干部': -2, '李奕': -2}
5017601	{'北京野生动物园': -2}
5017602	{'字母哥': 0, '勇士': 0, '雄鹿': 0, '库里': 0, '赛季': -2, 'MVP': -2}
5017603	{'阿东': -2, '三沙市': -2}
5017604	{'美国': -2, '帅克': 0}
5017605	{'当家主母': -1}
5017606	{'肖战': 0, '吴宣仪': 0, '网剧': -2}
5017607	{'津南区': -2, '辛庄镇': -2}
5017608	{'太空': -2}
5017609	{'肿瘤': -2, '患者': -2}
5017610	{'汤加': -2}
5017611	{'李连杰': 0, 'Jane': 0, '利智': 0}
5017612	{'怀仁市': -2, '怀仁市云北中学': -2}
5017613	{'迎泽区': -2, '太原市': -2}
5017614	{'人类': -2, '地球': -2}
5017615	{'朱元璋': -2, '朱高炽': 0}
5017616	{'香港交易所': -2, '腾讯控股': -2}
5017617	{'西安': -2, '阳性': -2}
5017618	{'释小龙': 0}
5017619	{'重庆': -2}
5017620	{'巴西': -2, '总统': -2}
5017621	{'感染者': -2, '病例': -2}
5017622	{'西蒙斯': 0}
5017623	{'心脏': -2}
5017624	{'高迪': -2}
5017625	{'经济': -2}
5017626	{'苏联': -2, '德国': -2, '苏军': -2}
5017627	{'中国': -2, '山东': -2}
5017628	{'朱逸聪': -2}
5017629	{'罗南': -1}
5017630	{'景区': -2, '成都': -2}
5017631	{'可可西里': -2, '索南格': -2}
5017632	{'吕良': -2, '张某潘': -2}
5017633	{'周帅锋': -2, '赵城村': -2}
5017634	{'合规指引': -2}
5017635	{'迈克尔·斯帕弗': -1}
5017636	{'历史': -2}
5017637	{'奚梦瑶': 0}
5017638	{'中国': -2, '乐玉成': -2}
5017639	{'西安市': -2, '新华社': -2}
5017640	{'王世祥': -2, '汪某': -2, '攀枝花': -2}
5017641	{'张兰': -2}
5017642	{'婚姻': -2}
5017643	{'吴某某': -1, '盐津县': -2, '蒲某某': -2}
5017644	{'勇士': 0, '康宁汉姆': 0, '篮网': -2, '库里': 0, '维金斯': 0, '克莱': 0, '篮板': -2, '球队': -2}
5017645	{'芒果岛': -2, '福诺伊岛': -2}
5017646	{'小野川': -1, '高根泽': -1, '日本': -2, '群马县': -2}
5017647	{'孙一文': 0}
5017648	{'王女士': -2}
5017649	{'张某臣': -1, '五常市': -2, '韩家店': -2}
5017650	{'中国男篮': -1, '奥运会': -2}
5017651	{'莫里森': -2, '联邦议会': -2}
5017652	{'汪小菲': -2}
5017653	{'习近平': -2, '经济': -2}
